name,id
James Earl Jones,152790
Max von Sydow,32053
Danny Trejo,169298
Anthony Quinn,43499
Anthony Quinn,146919
Susan Sarandon,63358
Charles Lane,121234
John Hurt,184315
Brian Cox,282268
Willem Dafoe,157849
Christopher Walken,34469
Dennis Hopper,40990
Christopher Lloyd,27906
Christopher Plummer,61050
Stellan Skarsgård,252822
Jackie Chan,107891
Donald Pleasence,120212
Michael Caine,47517
Whoopi Goldberg,98566
Robin Williams,5800
Bruce Willis,189
Christopher Lloyd,189
Donald Sutherland,31937
Gérard Depardieu,197696
Eric Roberts,98250
Christopher Plummer,56364
John Carradine,286402
Susan Sarandon,283384
Donald Sutherland,283384
Liam Neeson,192145
James Franco,192145
John Turturro,244517
Steve Buscemi,288130
Danny Trejo,179799
John Wayne,166643
Liam Neeson,169917
Irving Bacon,29835
Donald Pleasence,67493
John Carradine,127798
John Carradine,295507
Stellan Skarsgård,254375
Christopher Plummer,254375
Gérard Depardieu,58509
Bruce Willis,241254
James Franco,152745
Danny Glover,43922
Charles Lane,169883
John Leguizamo,245891
Willem Dafoe,245891
Robert Duvall,205587
Keith David,75007
John Carradine,28437
Nicolas Cage,218043
Christopher Lloyd,142946
Anthony Quinn,274127
James Franco,152736
Irving Bacon,3937
Frank Welker,177572
Bess Flowers,115549
Danny Trejo,228326
Irving Bacon,38890
Danny Trejo,151933
Malcolm McDowell,275287
Harvey Keitel,34995
Christopher Lee,42542
Max von Sydow,74974
Bess Flowers,69204
John Leguizamo,77951
John Hurt,52010
Vincent Price,59101
Robert Duvall,71034
James Earl Jones,71034
Liam Neeson,17699
John Hurt,109809
Malcolm McDowell,25391
Michael Caine,207933
Harry Dean Stanton,27105
Donald Sutherland,109500
Vincent Price,47553
Michael Caine,69065
Eric Roberts,91316
Eric Roberts,171274
Christopher Lee,28778
Christopher Lee,30972
Donald Sutherland,131631
John Turturro,147441
Vincent Price,55152
Christopher Lee,55152
Frank Welker,17009
Christopher Plummer,233423
Christopher Lee,79544
M. Emmet Walsh,182349
John Carradine,56152
Vincent Price,56152
Charles Lane,66707
Bess Flowers,66707
Bess Flowers,64928
Morgan Freeman,227735
Gérard Depardieu,204768
Gérard Depardieu,201759
Christopher Lee,29596
James Earl Jones,151679
M. Emmet Walsh,151679
Danny Glover,241771
Donald Sutherland,87235
Christopher Lloyd,73452
Vincent Price,29060
Keenan Wynn,109441
Gérard Depardieu,58058
Eric Roberts,133831
Irving Bacon,121992
Bess Flowers,121992
Irving Bacon,81038
John Goodman,38636
John Leguizamo,299618
Bruce Willis,278086
Robin Williams,278086
Alec Baldwin,284293
Gérard Depardieu,40192
Bess Flowers,99922
Frank Welker,284995
John Leguizamo,79218
Christopher Lee,43450
Harvey Keitel,131194
Liam Neeson,253295
Nicolas Cage,297596
Malcolm McDowell,134375
Harvey Keitel,270005
Brian Cox,136278
Brian Cox,86305
Robin Williams,214086
Bess Flowers,43441
Christopher Lee,122917
John Hurt,60041
Liam Neeson,172391
Steve Buscemi,172391
Frank Welker,32916
Michael Caine,24486
Malcolm McDowell,15056
Whoopi Goldberg,284296
Frank Welker,17681
James Franco,228967
Anthony Quinn,177043
Samuel L. Jackson,207703
Michael Caine,207703
Robin Williams,181533
Irving Bacon,53527
Ward Bond,53527
Charles Lane,53527
Keenan Wynn,241804
Donald Pleasence,84729
Brian Cox,69787
Danny Trejo,227359
Robin Williams,286532
Christopher Lloyd,116977
Irving Bacon,95060
Malcolm McDowell,29628
Danny Glover,106136
Frank Welker,16460
Frank Welker,26728
James Earl Jones,232175
Bess Flowers,111317
Liam Neeson,260346
Susan Sarandon,216736
Vincent Price,38267
Robin Williams,26621
Susan Sarandon,62934
Steve Buscemi,62934
Donald Sutherland,3057
John Carradine,43477
Stellan Skarsgård,38187
Danny Trejo,51939
Anthony Quinn,88209
Alec Baldwin,33932
Christopher Walken,161321
Brian Cox,269173
Whoopi Goldberg,31183
Keenan Wynn,115531
Christopher Lee,253153
Christopher Lee,3483
Bruce Willis,63472
John Carradine,86901
John Carradine,47914
Frank Welker,41275
Anthony Quinn,218582
Nicolas Cage,75337
Anthony Quinn,259593
Alec Baldwin,124998
Bess Flowers,205673
John Turturro,127413
Whoopi Goldberg,14059
Bess Flowers,229221
Bess Flowers,73313
Christopher Lee,35153
Michael Caine,19127
John Wayne,40578
Frank Welker,45752
Vincent Price,72693
Susan Sarandon,246011
Christopher Walken,12787
Ward Bond,17885
Vincent Price,29237
John Wayne,84905
Bess Flowers,99234
Harry Dean Stanton,239706
Donald Pleasence,42468
John Hurt,70810
Anthony Quinn,37404
James Earl Jones,86059
Willem Dafoe,150229
Anthony Quinn,67659
Christopher Lloyd,77874
Bess Flowers,174769
Keenan Wynn,102078
John Wayne,84906
Ward Bond,153228
Bess Flowers,109933
Eric Roberts,90376
Donald Sutherland,35405
Dennis Hopper,4968
Alec Baldwin,254869
Max von Sydow,140607
Morgan Freeman,271969
Samuel L. Jackson,99861
Stellan Skarsgård,99861
Willem Dafoe,141052
Christopher Plummer,268171
Christopher Lee,33733
Charles Lane,26801
Anthony Quinn,75826
Frank Welker,24556
Donald Pleasence,52203
Keenan Wynn,121354
Anthony Quinn,75822
John Wayne,33077
Keenan Wynn,118017
Donald Pleasence,183247
Irving Bacon,39494
Charles Lane,39494
John Carradine,28712
Michael Caine,48689
Bess Flowers,83667
Anthony Quinn,70811
Anthony Quinn,75834
Malcolm McDowell,49060
Danny Glover,281215
Christopher Walken,15759
Charles Lane,143838
Keenan Wynn,101289
Charles Lane,177580
Dennis Hopper,154073
M. Emmet Walsh,154073
Christopher Lee,43092
Christopher Lee,80633
Donald Pleasence,80633
Charles Lane,147876
Donald Pleasence,144229
Eric Roberts,44014
Danny Trejo,36109
Bess Flowers,63591
Irving Bacon,196862
Christopher Lloyd,23853
Bess Flowers,147810
Christopher Lee,84109
Donald Pleasence,114251
Bess Flowers,34768
Dennis Hopper,61052
Irving Bacon,149793
Bess Flowers,139922
Bess Flowers,95724
Keenan Wynn,66485
Vincent Price,82309
John Carradine,147722
Irving Bacon,43458
John Turturro,194736
Christopher Lee,74215
Bess Flowers,123295
John Wayne,73179
Keenan Wynn,94510
Danny Trejo,245589
Bess Flowers,157343
Bess Flowers,175681
Keenan Wynn,91477
Irving Bacon,108256
John Goodman,284536
Irving Bacon,111307
Charles Lane,111307
Anthony Quinn,105551
Christopher Plummer,111910
Christopher Lloyd,169541
John Wayne,82970
Bess Flowers,52864
Bess Flowers,111477
Bess Flowers,95359
Ward Bond,79308
Vincent Price,29113
Danny Glover,13017
Irving Bacon,29116
Bess Flowers,29116
Dennis Hopper,28490
Danny Glover,74877
Bess Flowers,46190
Whoopi Goldberg,174340
Robin Williams,174340
Max von Sydow,43625
Malcolm McDowell,188357
Eric Roberts,92635
Samuel L. Jackson,173299
Anthony Quinn,46193
Harvey Keitel,93263
Eric Roberts,139367
Bess Flowers,28284
Danny Glover,188507
Eric Roberts,108716
Keenan Wynn,94881
Irving Bacon,94881
Bess Flowers,94881
Keith David,61613
Bess Flowers,175065
John Carradine,29416
James Franco,48798
James Earl Jones,67866
Frank Welker,48874
Eric Roberts,60009
Irving Bacon,83816
Charles Lane,83816
Bess Flowers,74208
Christopher Lloyd,285135
Christopher Lee,28770
Christopher Lee,3485
Christopher Lee,49183
Danny Trejo,43754
John Leguizamo,309299
James Franco,291869
James Franco,245706
John Goodman,319070
Malcolm McDowell,81694
Malcolm McDowell,46342
Bruce Willis,307663
James Franco,295069
Max von Sydow,62352
James Earl Jones,86598
Donald Sutherland,12796
Danny Trejo,251994
Bess Flowers,107876
Christopher Lloyd,55328
Danny Glover,47208
Morgan Freeman,91767
Charles Lane,33541
Robert Duvall,36907
Samuel L. Jackson,273248
Christopher Walken,134746
John Hurt,81684
Stellan Skarsgård,37731
Harry Dean Stanton,78691
Malcolm McDowell,107357
Donald Sutherland,58028
Harvey Keitel,254772
James Franco,2141
Robin Williams,21585
Danny Trejo,13611
Gérard Depardieu,4274
James Franco,246127
Jackie Chan,243919
Christopher Lee,82430
Stellan Skarsgård,31292
Liam Neeson,241554
Irving Bacon,27638
Bess Flowers,27638
Stellan Skarsgård,150689
Steve Buscemi,238215
James Earl Jones,297850
John Wayne,65506
Jackie Chan,45197
M. Emmet Walsh,154140
Donald Pleasence,28784
Bess Flowers,27035
Samuel L. Jackson,230179
Donald Pleasence,71924
Harry Dean Stanton,128364
James Franco,199647
James Franco,220493
Christopher Lloyd,79823
Robert De Niro,73612
Anthony Quinn,31281
Harry Dean Stanton,51434
Donald Pleasence,38652
John Leguizamo,240745
John Hurt,149926
Malcolm McDowell,35177
Frank Welker,16119
Frank Welker,21385
John Goodman,33719
Whoopi Goldberg,33719
Max von Sydow,51880
Anthony Quinn,272162
M. Emmet Walsh,264098
Donald Sutherland,53435
Donald Pleasence,67183
Christopher Lee,67693
Robert De Niro,58219
Morgan Freeman,308504
Harry Dean Stanton,111149
Christopher Walken,58242
John Carradine,200114
Christopher Plummer,85230
Christopher Plummer,255157
Whoopi Goldberg,253639
Robert Duvall,92389
John Hurt,46915
Brian Cox,46915
Anthony Quinn,91472
Harvey Keitel,147264
Nicolas Cage,289720
Harry Dean Stanton,96337
Harry Dean Stanton,55044
Robert Duvall,49823
Robert Duvall,154276
Donald Sutherland,241939
Christopher Plummer,256924
Christopher Lee,87503
Samuel L. Jackson,192712
Christopher Walken,290300
Christopher Walken,321030
Bess Flowers,31899
Anthony Quinn,122252
Anthony Quinn,118549
Ward Bond,242332
Bess Flowers,29100
James Franco,300302
Liam Neeson,173205
John Carradine,84708
Frank Welker,202575
Morgan Freeman,240704
Harry Dean Stanton,130612
Jackie Chan,187447
Donald Pleasence,96793
Donald Pleasence,174754
Max von Sydow,9646
Bess Flowers,29846
Willem Dafoe,61777
Robert De Niro,61777
Anthony Quinn,76018
Danny Trejo,40537
Eric Roberts,94365
Harry Dean Stanton,244418
Samuel L. Jackson,248574
Michael Caine,61041
Max von Sydow,75162
Anthony Quinn,125873
Danny Glover,277399
Bess Flowers,236395
Donald Sutherland,33510
Liam Neeson,276137
Michael Caine,310593
Harvey Keitel,310593
Donald Pleasence,154397
Donald Pleasence,198240
Donald Pleasence,122767
Donald Pleasence,62558
Donald Pleasence,92469
Donald Pleasence,200445
Christopher Lee,85602
Donald Pleasence,85602
Donald Pleasence,155797
Donald Pleasence,75903
Donald Pleasence,200331
Vincent Price,200331
Donald Pleasence,24085
Donald Pleasence,30929
Donald Pleasence,84642
Donald Pleasence,169618
Donald Pleasence,65651
John Leguizamo,26861
Harvey Keitel,26861
Vincent Price,39895
Alec Baldwin,222936
Whoopi Goldberg,316067
Steve Buscemi,20333
Keith David,20333
Bess Flowers,84365
Jackie Chan,300168
Liam Neeson,188222
Max von Sydow,116439
Morgan Freeman,286521
Danny Glover,41331
Jackie Chan,219572
James Franco,75442
Donald Sutherland,131634
Brian Cox,257344
James Earl Jones,74849
Michael Caine,274854
Eric Roberts,224087
John Hurt,293238
Brian Cox,53774
Jackie Chan,37588
Morgan Freeman,214756
Liam Neeson,214756
Brian Cox,86828
Robin Williams,86828
Malcolm McDowell,19792
Dennis Hopper,19792
Gérard Depardieu,74080
Danny Trejo,64325
Eric Roberts,161782
Malcolm McDowell,167960
John Goodman,41862
Frank Welker,13151
Frank Welker,21956
Frank Welker,203696
M. Emmet Walsh,297291
Frank Welker,302960
Malcolm McDowell,302960
Frank Welker,13354
Frank Welker,20410
Frank Welker,15601
Frank Welker,20558
Frank Welker,20558
Frank Welker,16390
Brian Cox,16390
Frank Welker,30074
Frank Welker,30074
Frank Welker,24615
Frank Welker,13355
Frank Welker,12903
Frank Welker,12902
Frank Welker,119321
Frank Welker,67900
Frank Welker,151535
Frank Welker,81900
Frank Welker,210769
Malcolm McDowell,42979
John Leguizamo,74722
Danny Trejo,87533
Keenan Wynn,13400
Robert Duvall,324333
James Franco,324333
Eric Roberts,334742
Danny Trejo,309887
Danny Glover,309887
Robin Williams,36952
Gérard Depardieu,290556
Christopher Lloyd,307479
Susan Sarandon,243462
Danny Glover,243462
John Hurt,144206
Eric Roberts,44647
Danny Glover,277702
John Hurt,195912
Frank Welker,14787
Malcolm McDowell,43956
Dennis Hopper,108322
John Carradine,82667
Gérard Depardieu,3935
Harvey Keitel,68050
Gérard Depardieu,57709
Christopher Walken,278927
John Hurt,206514
Irving Bacon,112672
James Franco,167153
Steve Buscemi,41950
Christopher Lloyd,83583
Malcolm McDowell,154980
Eric Roberts,301748
Danny Trejo,89847
Susan Sarandon,128625
Malcolm McDowell,191094
Dennis Hopper,38162
Danny Glover,117700
Bess Flowers,44869
Ward Bond,39318
Christopher Walken,335970
Danny Glover,320433
Nicolas Cage,279144
Frank Welker,347688
Malcolm McDowell,20012
Robin Williams,259963
Samuel L. Jackson,62931
Keith David,287484
James Earl Jones,29804
Danny Trejo,68712
Danny Trejo,86215
Eric Roberts,86215
Christopher Lee,41614
Gérard Depardieu,4580
Malcolm McDowell,288424
Danny Glover,292795
Eric Roberts,36165
James Earl Jones,57479
Charles Lane,98125
Donald Sutherland,102812
John Carradine,29342
James Earl Jones,171429
Malcolm McDowell,253344
Robert De Niro,257211
M. Emmet Walsh,142402
Irving Bacon,130374
Nicolas Cage,277546
Susan Sarandon,300667
Robert De Niro,214137
Samuel L. Jackson,66799
Donald Sutherland,65431
Bess Flowers,33754
Malcolm McDowell,137984
Christopher Lee,20435
John Hurt,13204
Irving Bacon,23280
John Hurt,130296
Max von Sydow,105687
Frank Welker,23903
John Leguizamo,261392
Willem Dafoe,283700
Christopher Lloyd,135579
Susan Sarandon,268917
Robert De Niro,274479
Harvey Keitel,109610
Eric Roberts,100024
Michael Caine,107076
Harry Dean Stanton,189723
Bess Flowers,180114
Bess Flowers,198143
Anthony Quinn,66568
Michael Caine,72639
Anthony Quinn,72639
Frank Welker,12448
Dennis Hopper,54040
Ward Bond,198204
Dennis Hopper,88737
Charles Lane,357130
Vincent Price,357935
Anthony Quinn,152787
Christopher Walken,37923
Frank Welker,46963
Liam Neeson,283161
Bess Flowers,242115
Malcolm McDowell,258255
Gérard Depardieu,162383
Keenan Wynn,215302
Christopher Lee,28058
James Franco,296100
Steve Buscemi,284294
Bess Flowers,43457
James Franco,157843
Nicolas Cage,290637
Christopher Plummer,72850
Keenan Wynn,87706
Bess Flowers,27114
Bess Flowers,27114
Keenan Wynn,17874
Steve Buscemi,159824
Danny Trejo,24094
Christopher Lloyd,36550
James Earl Jones,36550
James Franco,309809
Danny Trejo,362046
Max von Sydow,72785
Liam Neeson,68730
Danny Trejo,323792
Eric Roberts,323792
Bess Flowers,217185
Brian Cox,172577
John Turturro,315872
Anthony Quinn,106224
Malcolm McDowell,214717
Eric Roberts,46713
Alec Baldwin,334328
John Goodman,334328
James Franco,316761
Danny Trejo,285844
Jackie Chan,247954
Jackie Chan,10257
Jackie Chan,25626
John Leguizamo,328869
Christopher Lloyd,330127
Eric Roberts,157422
Irving Bacon,3936
Christopher Lloyd,47761
Susan Sarandon,345323
Bruce Willis,253414
Morgan Freeman,346808
Dennis Hopper,18447
Christopher Lee,99708
Danny Trejo,59333
Christopher Lee,329020
Liam Neeson,58207
John Carradine,92804
Samuel L. Jackson,45147
James Franco,287636
John Goodman,294016
Anthony Quinn,57578
Christopher Lloyd,51485
Alec Baldwin,321741
Gérard Depardieu,271331
Susan Sarandon,20863
Eric Roberts,20863
Anthony Quinn,38362
Alec Baldwin,267831
Irving Bacon,174278
John Leguizamo,367326
Eric Roberts,170752
Robert De Niro,336004
Harvey Keitel,211166
John Turturro,211166
Danny Glover,276536
Gérard Depardieu,198511
Gérard Depardieu,24260
John Goodman,333348
Susan Sarandon,337751
Christopher Lee,4228
Gérard Depardieu,167364
Whoopi Goldberg,119694
Bruce Willis,132542
Harry Dean Stanton,60199
Eric Roberts,252189
Christopher Walken,27350
Frank Welker,268092
Christopher Walken,56718
John Goodman,219466
Christopher Lee,27112
Michael Caine,32665
Willem Dafoe,210293
Bess Flowers,94251
Ward Bond,31770
Eric Roberts,171277
Keenan Wynn,105098
Whoopi Goldberg,17007
Christopher Walken,134743
Susan Sarandon,134743
John Wayne,128899
John Carradine,111570
Danny Trejo,298026
Samuel L. Jackson,340275
Christopher Plummer,216983
Max von Sydow,218275
Steve Buscemi,347969
Danny Trejo,347969
Harvey Keitel,347969
John Turturro,347969
Malcolm McDowell,182843
Bruce Willis,326425
Susan Sarandon,329833
James Earl Jones,359983
Donald Sutherland,74057
Harry Dean Stanton,75808
Christopher Lloyd,75808
Keith David,79781
Vincent Price,229056
James Franco,83728
John Leguizamo,266294
Christopher Lloyd,363486
Jackie Chan,140300
Danny Trejo,342927
John Hurt,337075
Donald Sutherland,281291
Christopher Walken,282879
Charles Lane,99729
John Wayne,99729
Eric Roberts,337208
Eric Roberts,49172
Anthony Quinn,74436
Susan Sarandon,336313
Max von Sydow,39436
Charles Lane,43856
Danny Glover,362703
Robert De Niro,361671
Christopher Lee,3025
Ward Bond,106495
Bess Flowers,116712
Frank Welker,79500
Keith David,211845
Samuel L. Jackson,67083
Christopher Walken,319888
Whoopi Goldberg,353378
Keith David,291851
John Carradine,119586
Charles Lane,111561
Susan Sarandon,340357
Robert De Niro,291870
Danny Glover,291870
Bruce Willis,136296
Morgan Freeman,136296
John Turturro,333888
John Goodman,333371
Morgan Freeman,267860
John Carradine,29114
Donald Sutherland,324978
Vincent Price,92060
John Carradine,257081
Ward Bond,257081
Charles Lane,228647
Max von Sydow,377853
Gérard Depardieu,337107
Eric Roberts,27674
Danny Glover,340881
Donald Sutherland,354110
Brian Cox,354110
Gérard Depardieu,65719
Gérard Depardieu,4747
Max von Sydow,105254
Stellan Skarsgård,140278
M. Emmet Walsh,16159
John Carradine,185495
Susan Sarandon,150578
Dennis Hopper,126563
Gérard Depardieu,4680
Brian Cox,54560
Eric Roberts,52088
Danny Trejo,24235
Dennis Hopper,24235
Steve Buscemi,24235
Christopher Plummer,302528
James Franco,291871
John Goodman,97400
Irving Bacon,3938
Charles Lane,3938
Willem Dafoe,210302
Willem Dafoe,208091
Morgan Freeman,34158
Danny Glover,34158
John Leguizamo,387893
Bess Flowers,116500
Donald Sutherland,81670
Bess Flowers,33482
John Goodman,336775
Liam Neeson,290595
Charles Lane,29829
Nicolas Cage,301608
Keenan Wynn,99374
Bess Flowers,153161
Danny Trejo,298032
Max von Sydow,168976
Bruce Willis,85693
John Leguizamo,345874
Christopher Walken,322240
Stellan Skarsgård,205588
Willem Dafoe,127380
Bruce Willis,384737
James Franco,347938
Susan Sarandon,109453
Nicolas Cage,302401
John Goodman,234004
Frank Welker,44157
Dennis Hopper,59126
Jackie Chan,107248
Susan Sarandon,388055
Michael Caine,54316
Keith David,290250
John Hurt,97481
Christopher Walken,291264
Charles Lane,118889
Bess Flowers,39943
John Carradine,164479
Robert De Niro,122800
Jackie Chan,13099
Keenan Wynn,126760
John Wayne,126760
James Franco,223702
Malcolm McDowell,122293
Alec Baldwin,80520
Susan Sarandon,337154
Morgan Freeman,291805
Michael Caine,291805
Dennis Hopper,299782
Malcolm McDowell,5654
Jackie Chan,44645
John Hurt,69471
Donald Pleasence,4546
Eric Roberts,135652
Keith David,135652
Whoopi Goldberg,24793
Jackie Chan,40863
Michael Caine,37237
Ward Bond,30665
Alec Baldwin,395883
Danny Glover,395883
Eric Roberts,353610
Samuel L. Jackson,168098
Danny Glover,356334
Danny Glover,373476
James Franco,399747
Ward Bond,94811
Keenan Wynn,79192
Frank Welker,263945
Samuel L. Jackson,258489
John Leguizamo,278154
James Franco,337874
Bruce Willis,359412
Max von Sydow,58430
James Franco,274504
James Earl Jones,24678
Keith David,385031
John Leguizamo,325789
Alec Baldwin,368596
Danny Glover,368596
Christopher Lee,28073
Danny Trejo,298028
Danny Trejo,397873
Danny Trejo,403232
Danny Glover,225776
Bess Flowers,190163
Christopher Lee,42591
Christopher Lee,12602
Christopher Lee,42717
Christopher Lee,185752
Christopher Lee,109636
Christopher Lee,165644
Christopher Lee,101185
Christopher Lee,29924
Christopher Lee,387444
Christopher Lee,79106
Christopher Lee,108432
Christopher Lee,35165
Christopher Lee,165401
Christopher Lee,18560
Christopher Lee,24057
Christopher Lee,73772
Christopher Lee,38622
Stellan Skarsgård,48995
Brian Cox,158741
Gérard Depardieu,62009
Anthony Quinn,43035
James Franco,390584
Alec Baldwin,282040
John Wayne,40717
Christopher Lloyd,382079
Gérard Depardieu,64133
Keenan Wynn,184799
James Earl Jones,149320
Anthony Quinn,149320
Keenan Wynn,177474
Stellan Skarsgård,47397
Jackie Chan,270774
Bess Flowers,36375
Charles Lane,172104
Irving Bacon,247773
Bess Flowers,247773
Brian Cox,377264
Samuel L. Jackson,283366
Eric Roberts,317930
Liam Neeson,407887
Harvey Keitel,407518
Christopher Lloyd,270851
Christopher Lloyd,381034
Stellan Skarsgård,125926
Stellan Skarsgård,105734
Stellan Skarsgård,139195
Stellan Skarsgård,162818
Stellan Skarsgård,197528
Stellan Skarsgård,128900
Stellan Skarsgård,119769
Stellan Skarsgård,228432
Stellan Skarsgård,136238
Stellan Skarsgård,34527
Stellan Skarsgård,125882
Max von Sydow,125882
Stellan Skarsgård,22615
Max von Sydow,57500
Stellan Skarsgård,57500
Stellan Skarsgård,78098
Malcolm McDowell,316784
Robert De Niro,184341
John Turturro,184341
Eric Roberts,62726
Ward Bond,44173
Vincent Price,44868
Bess Flowers,413232
Irving Bacon,108220
Charles Lane,96700
Charles Lane,128669
Anthony Quinn,74130
Irving Bacon,285400
Bess Flowers,43500
Danny Glover,386501
Danny Glover,321530
Danny Trejo,406052
John Turturro,196469
Christopher Lloyd,409696
Irving Bacon,179272
Irving Bacon,179272
Nicolas Cage,340945
Whoopi Goldberg,391698
Malcolm McDowell,284564
Liam Neeson,258230
Danny Trejo,332210
Steve Buscemi,409536
M. Emmet Walsh,34745
Charles Lane,73823
Jackie Chan,377447
John Wayne,42782
Malcolm McDowell,5764
Eric Roberts,374515
Eric Roberts,414610
John Carradine,28425
Vincent Price,52949
Vincent Price,285814
Keenan Wynn,43022
Malcolm McDowell,46718
Brian Cox,397243
Danny Glover,340402
Danny Glover,333665
Christopher Plummer,48406
John Wayne,189682
Irving Bacon,130507
Ward Bond,26776
Bess Flowers,81178
Samuel L. Jackson,259910
Nicolas Cage,336445
Gérard Depardieu,358725
Dennis Hopper,57664
Nicolas Cage,354979
Willem Dafoe,354979
Bess Flowers,148766
Charles Lane,125578
John Hurt,376866
James Earl Jones,330459
Bruce Willis,381288
Alec Baldwin,291328
John Hurt,25021
Christopher Lee,137619
Gérard Depardieu,60254
Willem Dafoe,311324
James Franco,356305
James Franco,229065
Samuel L. Jackson,411019
Danny Glover,380731
Bess Flowers,194310
Christopher Plummer,261439
Michael Caine,261439
Donald Sutherland,261439
John Goodman,388399
Donald Sutherland,48918
Danny Glover,262841
Max von Sydow,12911
Samuel L. Jackson,47971
Jackie Chan,383785
Malcolm McDowell,401544
James Franco,328796
John Carradine,35992
John Leguizamo,362202
John Leguizamo,324552
Samuel L. Jackson,293167
John Goodman,293167
Eric Roberts,201430
Harvey Keitel,19761
Bess Flowers,242835
Gérard Depardieu,18955
Gérard Depardieu,72822
Alec Baldwin,295693
Steve Buscemi,295693
Jackie Chan,417321
John Leguizamo,262982
Whoopi Goldberg,407588
Eric Roberts,343018
James Franco,337844
Robert Duvall,337844
Susan Sarandon,410661
Danny Glover,272820
Stellan Skarsgård,371504
James Franco,416166
Eric Roberts,416166
Samuel L. Jackson,140465
James Franco,126889
Donald Sutherland,410694
Danny Trejo,419747
Nicolas Cage,388202
Brian Cox,1848
Dennis Hopper,30999
James Earl Jones,18500
Morgan Freeman,353070
Michael Caine,353070
Christopher Lloyd,353070
John Wayne,40577
James Earl Jones,42242
Nicolas Cage,397415
Gérard Depardieu,21778
Susan Sarandon,322487
Danny Glover,333354
John Leguizamo,394770
Alec Baldwin,15314
Malcolm McDowell,315467
James Earl Jones,56385
Charles Lane,56385
Irving Bacon,28753
Danny Trejo,46360
Robin Williams,21586
Donald Sutherland,38629
Christopher Lee,38629
Danny Trejo,54471
Whoopi Goldberg,27631
Robin Williams,27631
John Turturro,39348
Steve Buscemi,369697
Robin Williams,20211
John Leguizamo,98857
Keith David,402976
Danny Trejo,402976
Bess Flowers,218213
John Carradine,132597
Robert De Niro,369524
Harvey Keitel,369524
Christopher Lloyd,256109
Gérard Depardieu,51191
John Goodman,16331
Danny Trejo,139300
Willem Dafoe,375183
Alec Baldwin,375867
Robert De Niro,363992
Alec Baldwin,17210
Gérard Depardieu,14650
Brian Cox,68954
Brian Cox,64502
James Earl Jones,66706
John Carradine,31123
Bess Flowers,43312
M. Emmet Walsh,19221
Liam Neeson,447061
John Goodman,339964
Brian Cox,70133
Malcolm McDowell,328407
Gérard Depardieu,14644
Gérard Depardieu,30163
Keith David,2791
Eric Roberts,7298
John Hurt,408616
Danny Trejo,456098
Anthony Quinn,43464
Willem Dafoe,406990
James Earl Jones,46898
John Goodman,341013
Michael Caine,33175
Christopher Plummer,339987
Michael Caine,374720
Eric Roberts,434758
Bruce Willis,345915
John Goodman,345915
John Turturro,335988
John Goodman,335988
Steve Buscemi,335988
Frank Welker,335988
Brian Cox,399790
Stellan Skarsgård,436352
Irving Bacon,204997
Nicolas Cage,433630
Christopher Plummer,101538
Danny Glover,458506
Whoopi Goldberg,464207
John Leguizamo,21044
John Turturro,419459
Bruce Willis,410554
Alec Baldwin,407803
Steve Buscemi,43656
Danny Trejo,43656
Christopher Lee,28669
Vincent Price,39164
Christopher Lee,39164
John Carradine,39164
Christopher Lee,173874
Christopher Lee,71016
John Leguizamo,18098
John Carradine,84710
